grid_ID,value
16781,2543.0
16782,3173.0
16783,2426.0
16784,706.0
16785,643.0
16786,675.0
16787,518.0
16788,501.0
16789,372.0
16790,423.0
16791,389.0
16792,455.0
16793,437.0
16794,451.0
16795,476.0
16796,458.0
16797,457.0
16798,464.0
16799,474.0
16800,465.0
16801,432.0
16802,519.0
16803,635.0
16804,710.0
16805,964.0
16806,1150.0
16807,1292.0
16808,1539.0
16809,1916.0
16810,2132.0
16811,1226.0
16812,612.0
16813,838.0
16814,621.0
16815,433.0
16816,416.0
16817,391.0
16818,346.0
16819,409.0
16820,437.0
16821,405.0
16822,443.0
16823,470.0
16824,465.0
16825,433.0
16826,485.0
16827,507.0
16828,581.0
16829,536.0
16830,589.0
16831,716.0
16832,781.0
16833,1009.0
16834,1010.0
16835,1057.0
16836,1014.0
16837,792.0
16838,871.0
16839,624.0
16840,473.0
16841,383.0
16842,414.0
16843,288.0
16844,450.0
16845,475.0
16846,478.0
16847,499.0
16848,456.0
16849,499.0
16850,465.0
16851,471.0
16852,464.0
16853,584.0
16854,771.0
16855,832.0
16856,805.0
16857,741.0
16858,797.0
16859,729.0
16860,799.0
16861,658.0
16862,503.0
16863,350.0
16864,323.0
16865,399.0
16866,376.0
16867,358.0
16868,471.0
16869,522.0
16870,684.0
16871,462.0
16872,514.0
16873,457.0
16874,483.0
16875,505.0
16876,711.0
16877,757.0
16878,672.0
16879,749.0
16880,808.0
16881,564.0
16882,271.0
16883,270.0
16884,314.0
16885,302.0
16886,391.0
16887,406.0
16888,493.0
16889,650.0
16890,533.0
16891,484.0
16892,537.0
16893,525.0
16894,527.0
16895,552.0
16896,724.0
16897,589.0
16898,307.0
16899,248.0
16900,318.0
16901,320.0
16902,376.0
16903,427.0
16904,459.0
16905,521.0
16906,521.0
16907,493.0
16908,499.0
16909,561.0
16910,563.0
16911,690.0
16912,609.0
16913,541.0
16914,249.0
16915,270.0
16916,296.0
16917,394.0
16918,385.0
16919,417.0
16920,495.0
16921,425.0
16922,690.0
16923,541.0
16924,273.0
16925,258.0
16926,387.0
16927,310.0
16928,364.0
16929,236.0
16930,407.0
16931,434.0
16932,715.0
16933,571.0
16934,357.0
16935,352.0
16936,320.0
16937,373.0
16938,331.0
16939,313.0
16940,369.0
16941,686.0
16942,550.0
16943,526.0
16944,288.0
16945,370.0
16946,371.0
16947,367.0
16948,392.0
16949,311.0
16950,553.0
16951,542.0
16952,525.0
16953,628.0
16954,280.0
16955,325.0
16956,385.0
16957,366.0
16958,378.0
16959,545.0
16960,536.0
16961,537.0
16962,542.0
16963,359.0
16964,295.0
16965,312.0
16966,357.0
16967,369.0
16968,265.0
16969,510.0
16970,505.0
16971,538.0
16972,368.0
16973,245.0
16974,291.0
16975,349.0
16976,454.0
16977,449.0
16978,425.0
16979,239.0
16980,288.0
16981,309.0
16982,310.0
16983,387.0
16984,463.0
16985,272.0
16986,216.0
16987,325.0
16988,343.0
16989,315.0
16990,372.0
16991,311.0
16992,274.0
16993,226.0
16994,304.0
16995,326.0
16996,334.0
16997,236.0
16998,379.0
16999,344.0
17000,382.0
17001,209.0
17002,297.0
17003,323.0
17004,316.0
17005,386.0
17006,412.0
17007,324.0
17008,291.0
17009,352.0
17010,327.0
17011,427.0
17012,573.0
17013,324.0
17014,321.0
17015,264.0
17016,370.0
17017,499.0
17018,478.0
17019,346.0
17020,312.0
17021,418.0
17022,544.0
17023,436.0
17024,330.0
17025,374.0
17026,547.0
17027,393.0
17028,309.0
17029,357.0
17030,365.0
17031,417.0
17032,190.0
17033,326.0
17034,353.0
17035,460.0
17036,449.0
17037,250.0
17038,296.0
17039,336.0
17040,414.0
17041,317.0
17042,340.0
17043,270.0
17683,1262.0
17684,968.0
17685,911.0
17686,1161.0
17687,1166.0
17688,1016.0
17689,1096.0
17690,887.0
17692,986.0
17693,999.0
17694,1207.0
17695,1280.0
17696,1478.0
17697,1328.0
17698,1067.0
17699,817.0
17700,777.0
17701,735.0
17702,812.0
17703,1060.0
17704,1081.0
17705,911.0
17706,443.0
17707,1059.0
17708,1155.0
17709,1168.0
17710,1006.0
17711,1115.0
17712,1230.0
17713,1202.0
17714,969.0
17715,947.0
17716,750.0
17717,819.0
17718,981.0
17719,929.0
17720,808.0
17721,885.0
17722,1002.0
17723,954.0
17724,1020.0
17725,917.0
17726,953.0
17727,879.0
17728,864.0
17729,645.0
17730,836.0
17731,924.0
17732,850.0
17733,763.0
17734,767.0
17735,887.0
17736,944.0
17737,837.0
17738,578.0
17739,716.0
17740,830.0
17741,772.0
17742,833.0
17743,850.0
17744,1046.0
17745,1147.0
17746,1066.0
17747,1031.0
17748,953.0
17749,755.0
17750,766.0
17751,862.0
17752,1274.0
17753,1120.0
17754,1022.0
17755,1051.0
17756,1164.0
17757,1517.0
17758,1434.0
17759,1202.0
17760,1021.0
17761,878.0
17762,841.0
17763,861.0
17764,880.0
17765,874.0
17766,1118.0
17767,1275.0
17768,1279.0
17769,1222.0
17770,1490.0
17771,1729.0
17772,1444.0
17773,1425.0
17774,1501.0
17775,1246.0
17776,1088.0
17777,1041.0
17778,1251.0
17779,2317.0
17780,957.0
17781,952.0
17782,1181.0
17783,1451.0
17784,1439.0
17785,1378.0
17786,1663.0
17787,1834.0
17788,1693.0
17789,1528.0
17790,1781.0
17791,1769.0
17792,1749.0
17793,1836.0
17794,1989.0
17795,3221.0
17796,2262.0
17797,1767.0
17799,1012.0
17800,1688.0
17801,1828.0
17802,1942.0
17803,2659.0
17804,2384.0
17805,2632.0
17806,2773.0
17807,2673.0
17808,2701.0
17809,2943.0
17810,2784.0
17811,2292.0
17812,3002.0
17813,3156.0
17814,3150.0
17815,1608.0
17816,906.0
17817,1814.0
17818,2215.0
17819,2757.0
17820,2158.0
17821,2389.0
17822,2391.0
17823,2766.0
17824,3147.0
17825,3271.0
17826,3154.0
17827,2731.0
17828,2701.0
17829,2660.0
17830,3249.0
17831,3223.0
17832,2012.0
17833,2525.0
18976,2484.0
18977,3998.0
18978,3535.0
18979,2336.0
18980,1916.0
18981,1561.0
18982,1362.0
18983,1118.0
18984,2645.0
18985,2889.0
18986,3095.0
18987,2893.0
18988,1750.0
18989,1165.0
18990,1339.0
18991,1554.0
18992,1661.0
18993,1254.0
18994,1659.0
18995,1999.0
18996,2203.0
18997,2540.0
18998,2789.0
18999,2728.0
19000,2548.0
19001,2529.0
19002,2456.0
19003,2311.0
19004,2876.0
19005,2365.0
19006,2601.0
19007,2839.0
19008,2152.0
19009,1692.0
19010,1466.0
19011,1447.0
19012,1425.0
19013,1509.0
19014,1913.0
19015,3771.0
19016,3954.0
19017,2749.0
19018,1977.0
19019,1597.0
19020,1564.0
19021,1337.0
19022,1979.0
19023,2752.0
19024,2851.0
19025,2984.0
19026,3219.0
19027,2144.0
19028,1139.0
19029,2050.0
19030,1329.0
19031,1418.0
19032,934.0
19033,1296.0
19034,1411.0
19035,1255.0
19036,1828.0
19037,2861.0
19038,2829.0
19039,2694.0
19040,2315.0
19041,2828.0
19042,2825.0
19043,2928.0
19044,2618.0
19045,2248.0
19046,2545.0
19047,2492.0
19048,2316.0
19049,2136.0
19050,1806.0
19051,1785.0
19052,1600.0
19053,3614.0
19054,3775.0
19055,2831.0
19056,1785.0
19057,1954.0
19058,1584.0
19059,1475.0
19060,2036.0
19061,1887.0
19062,2617.0
19063,2741.0
19064,2779.0
19065,1497.0
19066,1622.0
19067,2564.0
19068,2549.0
19069,1241.0
19070,1144.0
19071,970.0
19072,898.0
19073,1064.0
19074,1236.0
19075,1399.0
19076,3044.0
19077,3070.0
19078,2924.0
19079,2414.0
19080,2774.0
19081,3129.0
19082,3217.0
19083,2397.0
19084,2301.0
19085,2119.0
19086,2511.0
19087,2458.0
19088,2024.0
19089,1579.0
19090,2036.0
19091,2071.0
19092,3682.0
19093,4087.0
19094,1794.0
19095,1779.0
19096,1661.0
19097,1514.0
19098,1292.0
19099,1216.0
19100,1536.0
19101,2306.0
19102,1516.0
19103,1415.0
19104,1613.0
19105,2128.0
19106,2274.0
19107,2648.0
19108,1136.0
19109,1037.0
19110,1208.0
19111,970.0
19112,1082.0
19113,1398.0
19114,1357.0
19115,2053.0
19116,3420.0
19117,2909.0
19118,2741.0
19119,2789.0
19120,3014.0
19121,2700.0
19122,2471.0
19123,2310.0
19124,1904.0
19125,1679.0
19126,1932.0
19127,2079.0
19128,2213.0
19129,2051.0
19130,1800.0
19131,2580.0
19132,3716.0
19133,2809.0
19134,1765.0
19135,1576.0
19136,1567.0
19137,1443.0
19138,1169.0
19139,1417.0
19140,893.0
19141,1005.0
19142,1491.0
19143,1733.0
19144,1593.0
19145,1190.0
19146,1247.0
19147,1332.0
19148,1108.0
19149,1324.0
19150,1524.0
19151,2250.0
19152,2959.0
19153,3296.0
19154,2651.0
19155,2499.0
19156,2641.0
19157,2389.0
19158,2024.0
19159,2090.0
19160,2580.0
19161,2161.0
19162,2208.0
19163,1757.0
19164,2085.0
19165,1796.0
19166,1665.0
19168,1877.0
19169,2569.0
19170,1332.0
19171,1435.0
19172,1671.0
19173,1283.0
19174,847.0
19175,992.0
19176,1237.0
19177,945.0
19178,1096.0
19179,1509.0
19180,1350.0
19181,1420.0
19182,1608.0
19183,1666.0
19184,1819.0
19185,2734.0
19186,3191.0
19187,2152.0
19188,2466.0
19189,2044.0
19190,2117.0
19191,2014.0
19192,2061.0
19193,2006.0
19194,2292.0
19195,2617.0
19196,2321.0
19197,1775.0
19198,1885.0
19199,2056.0
19200,1632.0
19201,2572.0
19202,2503.0
19203,1556.0
19204,1026.0
19205,1559.0
19206,1489.0
19207,894.0
19208,995.0
19209,999.0
19210,1520.0
19211,1116.0
19212,1139.0
19213,1334.0
19214,2302.0
19215,2770.0
19216,2329.0
19217,2831.0
19218,2637.0
19219,931.0
19220,1595.0
19221,2005.0
19222,2213.0
19223,1943.0
19224,1875.0
19225,2185.0
19226,2356.0
19227,2358.0
19228,1772.0
19229,1792.0
19230,1987.0
19231,1828.0
19232,2574.0
19233,2349.0
19234,685.0
19235,873.0
19236,1336.0
19237,1293.0
19238,1837.0
19239,1531.0
19240,1552.0
19241,2469.0
19242,3335.0
19243,3023.0
19244,3077.0
19245,1342.0
19246,1119.0
19247,2329.0
19248,1993.0
19249,1933.0
19250,1825.0
19251,1906.0
19252,2143.0
19253,1921.0
19254,1742.0
19255,1704.0
19256,2013.0
19257,3033.0
19258,3205.0
19259,863.0
19260,2295.0
19261,3213.0
19262,2911.0
19263,2039.0
19264,2638.0
19265,3353.0
19266,3595.0
19267,3055.0
19268,1467.0
19269,2125.0
19270,1945.0
19271,2234.0
19272,1913.0
19273,2069.0
19274,2146.0
19275,1822.0
19276,1647.0
19277,1816.0
19278,2081.0
19279,3051.0
19280,1495.0
19281,2994.0
19282,3614.0
19283,3016.0
19284,2904.0
19285,3507.0
19286,3180.0
19287,1584.0
19288,2110.0
19289,3221.0
19290,2082.0
19291,1644.0
19292,2063.0
19293,2001.0
19294,1852.0
19295,2058.0
19296,2164.0
19297,1780.0
19298,2068.0
19299,1924.0
19300,2472.0
19301,2298.0
19302,1534.0
19303,1767.0
19304,1826.0
19305,1381.0
19306,2203.0
19307,2587.0
19308,2530.0
19309,2091.0
19310,1491.0
19311,1610.0
19312,3430.0
19313,3112.0
19314,1991.0
19315,1839.0
19316,2088.0
19317,2259.0
19318,2487.0
19319,2025.0
19320,2233.0
19321,2023.0
19322,1978.0
19323,1898.0
19324,1562.0
19325,2983.0
19326,611.0
19327,1231.0
19328,1587.0
19329,1971.0
19330,1756.0
19331,2579.0
19332,3000.0
19334,2288.0
19335,2175.0
19336,1837.0
19337,2063.0
19338,2184.0
19339,2198.0
19340,2235.0
19341,2313.0
19342,2242.0
19343,2111.0
19344,2108.0
19345,1213.0
19346,1934.0
19347,1523.0
19348,1407.0
19349,1127.0
19350,1864.0
19351,2601.0
19352,2255.0
19353,1897.0
19354,2723.0
19355,1415.0
19356,2046.0
19357,2398.0
19358,2233.0
19359,2256.0
19360,2540.0
19361,2223.0
19362,2146.0
19363,2121.0
19364,2058.0
19365,1254.0
19366,1035.0
19367,999.0
19368,1681.0
19369,2438.0
19370,2796.0
19371,1976.0
19372,2369.0
19373,2200.0
19374,1472.0
19376,2035.0
19377,2233.0
19378,2220.0
19379,2350.0
19380,2310.0
19381,1979.0
19382,2085.0
19383,639.0
19384,1727.0
19385,2152.0
19386,767.0
19387,1139.0
19388,1351.0
19389,1893.0
19390,2165.0
19391,3126.0
19392,2304.0
19393,2315.0
19394,2238.0
19395,1621.0
19396,1881.0
19397,2204.0
19398,2067.0
19399,2372.0
19400,2249.0
19401,2025.0
19402,2056.0
19403,892.0
19404,640.0
19405,659.0
19406,623.0
19407,689.0
19408,797.0
19409,2906.0
19410,557.0
19411,1075.0
19412,1146.0
19413,1658.0
19414,2936.0
19415,3275.0
19416,2967.0
19417,2743.0
19418,2464.0
19419,2005.0
19420,1955.0
19421,2276.0
19422,2328.0
19423,2473.0
19424,2274.0
19425,2123.0
19426,875.0
19427,1171.0
19428,940.0
19429,747.0
19430,679.0
19431,601.0
19432,662.0
19433,714.0
19434,673.0
19435,2843.0
19436,2039.0
19437,1078.0
19438,1227.0
19439,1371.0
19440,1942.0
19441,2667.0
19442,3125.0
19443,3238.0
19444,3284.0
19445,2555.0
19446,2447.0
19447,1862.0
19448,1644.0
19449,2161.0
19450,2219.0
19451,2199.0
19452,2192.0
19453,2313.0
19454,1362.0
19455,1217.0
19456,969.0
19457,1430.0
19458,1212.0
19459,1109.0
19460,704.0
19461,772.0
19462,648.0
19463,693.0
19464,707.0
19465,684.0
19466,757.0
19467,671.0
19468,1898.0
19469,1817.0
19470,1166.0
19471,1065.0
19472,1315.0
19473,1513.0
19474,2385.0
19475,2660.0
19476,3014.0
19477,3201.0
19478,3275.0
19479,2712.0
19480,3476.0
19481,2040.0
19482,1888.0
19483,2252.0
19484,2213.0
19485,2047.0
19486,2017.0
19487,1559.0
19488,1482.0
19489,1619.0
19490,1697.0
19491,1618.0
19492,1107.0
19493,979.0
19494,717.0
19495,654.0
19496,670.0
19497,663.0
19498,668.0
19499,725.0
19500,736.0
19501,757.0
19502,692.0
19503,368.0
19504,1898.0
19505,2348.0
19506,1844.0
19507,2019.0
19508,2532.0
19509,2896.0
19510,2858.0
19511,2958.0
19512,2997.0
19513,3322.0
19514,3593.0
19515,3852.0
19516,1974.0
19517,2227.0
19518,2211.0
19519,2108.0
19520,1316.0
19521,1337.0
19522,1265.0
19523,1484.0
19524,1278.0
19525,892.0
19526,832.0
19527,750.0
19528,720.0
19529,663.0
19530,624.0
19531,716.0
19532,833.0
19533,726.0
19534,821.0
19535,858.0
19536,650.0
19537,373.0
19538,1968.0
19539,1925.0
19540,2010.0
19541,2365.0
19542,2389.0
19543,2099.0
19544,1873.0
19545,2814.0
19546,2876.0
19547,2871.0
19548,2952.0
19549,3253.0
19550,3311.0
19551,4135.0
19552,4352.0
19553,2193.0
19554,1749.0
19555,2275.0
19556,2230.0
19557,2057.0
19558,1506.0
19559,1226.0
19560,905.0
19561,977.0
19562,890.0
19563,779.0
19564,844.0
19565,738.0
19566,864.0
19567,686.0
19568,629.0
19569,677.0
19570,715.0
19571,773.0
19572,846.0
19573,719.0
19574,546.0
19575,2704.0
19576,2136.0
19577,1302.0
19578,1163.0
19579,1915.0
19580,1692.0
19581,1538.0
19582,2932.0
19583,2992.0
19584,2960.0
19585,2578.0
19586,3145.0
19587,2944.0
19588,4578.0
19589,2416.0
19590,1455.0
19591,2349.0
19592,2046.0
19593,1319.0
19594,1013.0
19595,903.0
19596,947.0
19597,825.0
19598,880.0
19599,682.0
19600,761.0
19601,693.0
19602,623.0
19603,603.0
19604,577.0
19605,624.0
19606,788.0
19607,812.0
19608,606.0
19609,521.0
19610,1816.0
19611,2312.0
19612,1471.0
19613,1876.0
19614,2178.0
19615,2791.0
19616,2282.0
19617,1759.0
19618,2437.0
19619,2967.0
19620,2271.0
19621,1738.0
19622,1187.0
19623,2470.0
19624,1213.0
19625,920.0
19626,945.0
19627,923.0
19628,938.0
19629,719.0
19630,794.0
19631,652.0
19632,666.0
19633,594.0
19634,547.0
19635,570.0
19636,685.0
19637,729.0
19638,543.0
19639,594.0
19640,525.0
19641,2015.0
19642,1072.0
19643,1930.0
19645,2301.0
19646,1630.0
19647,2605.0
19648,2874.0
19649,1672.0
19650,1068.0
19651,952.0
19652,1007.0
19653,946.0
19654,798.0
19655,737.0
19656,773.0
19657,646.0
19658,728.0
19659,592.0
19660,537.0
19661,542.0
19662,637.0
19663,590.0
19664,545.0
19665,548.0
19666,446.0
19667,983.0
19668,1526.0
19669,2098.0
19670,1419.0
19671,2848.0
19672,3167.0
19673,2248.0
19674,1435.0
19675,2054.0
19676,1900.0
19677,2004.0
19678,1536.0
19679,970.0
19680,1047.0
19681,1008.0
19682,1090.0
19683,865.0
19684,827.0
19685,752.0
19686,792.0
19687,687.0
19688,688.0
19689,602.0
19690,609.0
19691,541.0
19692,469.0
19693,490.0
19694,494.0
19695,485.0
19696,531.0
19697,358.0
19698,2896.0
19699,2290.0
19700,2782.0
19701,1917.0
19702,2729.0
19703,3133.0
19704,3121.0
19705,2760.0
19706,2693.0
19707,3208.0
19708,1758.0
19709,2311.0
19710,2516.0
19711,3747.0
19712,2689.0
19713,2597.0
19714,2846.0
19715,3441.0
19716,2888.0
19717,1142.0
19718,964.0
19719,946.0
19720,863.0
19721,733.0
19722,630.0
19723,745.0
19724,654.0
19725,595.0
19726,528.0
19727,499.0
19728,460.0
19729,453.0
19730,450.0
19731,463.0
19732,470.0
19733,490.0
19734,524.0
19735,2397.0
19736,2682.0
19738,2666.0
19739,3165.0
19740,2615.0
19741,1902.0
19743,2857.0
19744,2382.0
19745,2233.0
19746,2364.0
19747,2804.0
19748,3663.0
19749,3666.0
19750,3350.0
19751,3095.0
19752,1617.0
19753,3526.0
19754,1069.0
19755,839.0
19756,959.0
19757,784.0
19758,625.0
19759,771.0
19760,643.0
19761,571.0
19762,525.0
19763,551.0
19764,451.0
19765,453.0
19766,417.0
19767,476.0
19768,422.0
19769,460.0
19770,516.0
19771,677.0
19772,794.0
19773,597.0
19774,2383.0
19775,1525.0
19776,2284.0
19777,2888.0
19778,2224.0
19779,2512.0
19780,2891.0
19781,2705.0
19782,2831.0
19783,2664.0
19784,540.0
19785,3615.0
19786,2668.0
19787,4138.0
19788,2808.0
19789,2876.0
19790,2394.0
19791,963.0
19792,913.0
19793,818.0
19794,780.0
19795,694.0
19796,674.0
19797,631.0
19798,583.0
19799,617.0
19800,543.0
19801,512.0
19802,449.0
19803,480.0
19804,444.0
19805,409.0
19806,430.0
19807,456.0
19808,496.0
19809,697.0
19810,802.0
19811,778.0
19812,1776.0
19813,2139.0
19814,2387.0
19815,2137.0
19816,2005.0
19817,2378.0
19818,2298.0
19819,2643.0
19820,2661.0
19821,2465.0
19822,1745.0
19823,1535.0
19824,1933.0
19825,2777.0
19826,1885.0
19827,1606.0
19828,2529.0
19829,673.0
19830,702.0
19831,683.0
19832,710.0
19833,653.0
19834,616.0
19835,647.0
19836,666.0
19837,517.0
19838,477.0
19839,443.0
19840,398.0
19841,403.0
19842,409.0
19843,405.0
19844,433.0
19845,413.0
19846,489.0
19847,597.0
19848,765.0
19849,836.0
19850,936.0
19851,1551.0
19852,2176.0
19853,2181.0
19854,1938.0
19855,2473.0
19856,2440.0
19857,1738.0
19858,2570.0
19859,3085.0
19860,2496.0
19861,2671.0
19862,2929.0
19863,1912.0
19864,3163.0
19865,2191.0
19866,645.0
19867,509.0
19868,556.0
19869,646.0
19870,581.0
19871,648.0
19872,564.0
19873,539.0
19874,478.0
19875,418.0
19876,419.0
19877,374.0
19878,415.0
19879,429.0
19880,389.0
19881,429.0
19882,524.0
19883,672.0
19884,952.0
19885,949.0
19886,1318.0
19887,1850.0
19888,2388.0
19889,2488.0
19890,2857.0
19891,2631.0
19892,2294.0
19893,2687.0
19894,3626.0
19895,2427.0
19896,2702.0
19897,2842.0
19898,439.0
19899,564.0
19900,470.0
19901,506.0
19902,580.0
19903,583.0
19904,544.0
19905,533.0
19906,570.0
19907,448.0
19908,413.0
19909,442.0
19910,396.0
19911,436.0
19912,380.0
19913,396.0
19914,470.0
19915,568.0
19916,949.0
19917,1123.0
19918,1083.0
19919,776.0
19920,1503.0
19921,1591.0
19922,2722.0
19923,2498.0
19924,2489.0
19925,2199.0
19926,3250.0
19927,3137.0
19928,2954.0
19929,2121.0
19930,2758.0
19931,2562.0
19932,582.0
19933,561.0
19934,448.0
19935,502.0
19936,656.0
19937,585.0
19938,552.0
19939,547.0
19940,521.0
19941,467.0
19942,425.0
19943,409.0
19944,432.0
19945,383.0
19946,397.0
19947,437.0
19948,530.0
19949,717.0
19950,947.0
19951,1308.0
19952,1160.0
19954,1880.0
19955,2035.0
19956,2468.0
19957,2580.0
19958,2032.0
19959,2646.0
19960,3191.0
19961,3170.0
19962,3410.0
19963,2820.0
19964,2798.0
19965,2621.0
19966,561.0
19967,491.0
19968,442.0
19969,522.0
19970,592.0
19971,556.0
19972,544.0
19973,537.0
19974,476.0
19975,448.0
19976,466.0
19977,408.0
19978,414.0
19979,417.0
19980,410.0
19981,493.0
19982,578.0
19983,748.0
19984,926.0
19985,1032.0
19986,1143.0
19988,1630.0
19989,1724.0
19990,2237.0
19991,2628.0
19992,3373.0
19993,2709.0
19994,3381.0
19995,966.0
19996,477.0
19997,419.0
19998,454.0
19999,518.0
20000,559.0
20001,562.0
20002,613.0
20003,567.0
20004,536.0
20005,458.0
20006,434.0
20007,422.0
20008,465.0
20009,424.0
20010,466.0
20011,529.0
20012,758.0
20013,848.0
20014,762.0
20015,1037.0
20016,1056.0
20017,1882.0
20018,1236.0
20019,2881.0
20020,2302.0
20021,347.0
20022,499.0
20023,427.0
20024,473.0
20025,573.0
20026,553.0
20027,571.0
20028,701.0
20029,626.0
20030,635.0
20031,482.0
20032,473.0
20033,499.0
20034,435.0
20035,434.0
20036,466.0
20037,578.0
20038,744.0
20039,784.0
20040,744.0
20041,957.0
20042,1640.0
20043,2308.0
20044,496.0
20045,479.0
20046,413.0
20047,535.0
20048,571.0
20049,612.0
20050,677.0
20051,656.0
20052,631.0
20053,535.0
20054,617.0
20055,479.0
20056,501.0
20057,483.0
20058,537.0
20059,518.0
20060,593.0
20061,710.0
20062,749.0
20063,855.0
20064,2437.0
20065,2205.0
20066,1915.0
20067,2225.0
20068,2340.0
20069,2316.0
20070,493.0
20071,444.0
20072,494.0
20073,549.0
20074,571.0
20075,638.0
20076,726.0
20077,646.0
20078,631.0
20079,553.0
20080,434.0
20081,426.0
20082,510.0
20083,510.0
20084,510.0
20085,520.0
20086,645.0
20087,680.0
20088,880.0
20089,975.0
20090,847.0
20091,2838.0
20092,2040.0
20093,2350.0
20094,2338.0
20095,522.0
20096,497.0
20097,471.0
20098,564.0
20099,526.0
20100,531.0
20101,680.0
20102,688.0
20103,576.0
20104,592.0
20105,611.0
20106,511.0
20107,442.0
20108,480.0
20109,502.0
20110,497.0
20111,551.0
20112,694.0
20113,759.0
20114,1020.0
20115,942.0
20116,812.0
20117,586.0
20118,3090.0
20119,3128.0
20120,1762.0
20121,506.0
20122,630.0
20123,499.0
20124,464.0
20125,470.0
20126,536.0
20127,540.0
20128,699.0
20129,619.0
20130,650.0
20131,784.0
20132,625.0
20133,542.0
20134,426.0
20135,511.0
20136,462.0
20137,478.0
20138,571.0
20139,705.0
20140,796.0
20141,974.0
20142,1020.0
20143,872.0
20144,768.0
20145,2990.0
20146,694.0
20147,587.0
20148,472.0
20149,470.0
20150,481.0
20151,601.0
20152,638.0
20153,656.0
20154,604.0
20155,846.0
20156,794.0
20157,646.0
20158,462.0
20159,443.0
20160,481.0
20161,443.0
20162,483.0
20163,608.0
20164,696.0
20165,803.0
20166,979.0
20167,1017.0
20168,878.0
20170,2214.0
20171,1558.0
20172,682.0
20173,690.0
20174,607.0
20175,442.0
20176,458.0
20177,457.0
20178,488.0
20179,573.0
20180,538.0
20181,580.0
20182,715.0
20183,797.0
20184,674.0
20185,633.0
20186,486.0
20187,432.0
20188,467.0
20189,463.0
20190,527.0
20191,618.0
20192,625.0
20193,867.0
20194,1138.0
20195,1098.0
20196,900.0
20197,935.0
20198,1939.0
20199,1966.0
20200,953.0
20201,874.0
20202,764.0
20203,709.0
20204,500.0
20205,452.0
20206,475.0
20207,570.0
20208,588.0
20209,513.0
20210,535.0
20211,538.0
20212,735.0
20213,688.0
20214,620.0
20215,562.0
20216,457.0
20217,491.0
20218,486.0
20219,499.0
20220,588.0
20221,585.0
20222,695.0
20223,948.0
20224,1246.0
20225,1233.0
20226,892.0
20227,2622.0
20228,1865.0
20229,2434.0
20230,969.0
20231,996.0
20232,739.0
20233,755.0
20234,568.0
20235,452.0
20236,495.0
20237,564.0
20238,580.0
20239,569.0
20240,567.0
20241,480.0
20242,570.0
20243,759.0
20244,569.0
20245,535.0
20246,492.0
20247,529.0
20248,492.0
20249,516.0
20250,513.0
20251,619.0
20252,683.0
20253,738.0
20254,955.0
20255,1029.0
20256,1038.0
20257,2831.0
20258,2655.0
20259,1865.0
20260,2786.0
20261,2822.0
20262,709.0
20263,585.0
20264,890.0
20265,710.0
20266,541.0
20267,450.0
20268,501.0
20269,490.0
20270,631.0
20271,555.0
20272,533.0
20273,455.0
20274,452.0
20275,606.0
20276,715.0
20277,510.0
20278,496.0
20279,511.0
20280,460.0
20281,479.0
20282,501.0
20283,574.0
20284,673.0
20285,800.0
20286,848.0
20287,906.0
20288,999.0
20289,751.0
20290,3054.0
20291,2431.0
20292,2767.0
20293,2985.0
20294,1214.0
20295,847.0
20296,724.0
20297,700.0
20298,745.0
20299,622.0
20300,474.0
20301,474.0
20302,550.0
20303,489.0
20304,550.0
20305,517.0
20306,413.0
20307,403.0
20308,452.0
20309,463.0
20310,522.0
20311,477.0
20312,482.0
20313,410.0
20314,459.0
20315,487.0
20316,587.0
20317,625.0
20318,847.0
20319,809.0
20320,970.0
20321,972.0
20322,960.0
20323,2663.0
20324,2674.0
20325,2418.0
20326,2983.0
20327,2332.0
20328,1083.0
20329,980.0
20330,893.0
20331,983.0
20332,691.0
20333,534.0
20334,567.0
20335,513.0
20336,419.0
20337,462.0
20338,464.0
20339,404.0
20340,409.0
20341,428.0
20342,466.0
20343,488.0
20344,456.0
20345,430.0
20346,464.0
20347,505.0
20348,553.0
20349,680.0
20350,854.0
20351,804.0
20352,873.0
20353,1121.0
20354,1058.0
20355,876.0
20356,2783.0
20357,3042.0
20358,2848.0
20359,777.0
20360,798.0
20361,982.0
20362,900.0
20363,900.0
20364,744.0
20365,789.0
20366,655.0
20367,563.0
20368,488.0
20369,476.0
20370,483.0
20371,448.0
20372,403.0
20373,404.0
20374,459.0
20375,435.0
20376,443.0
20377,473.0
20378,475.0
20379,483.0
20380,550.0
20381,693.0
20382,832.0
20383,745.0
20384,973.0
20385,943.0
20386,1064.0
20387,3483.0
20388,2939.0
20389,869.0
20390,843.0
20391,790.0
20392,651.0
20393,639.0
20394,639.0
20395,655.0
20396,595.0
20397,710.0
20398,711.0
20399,493.0
20400,473.0
20401,553.0
20402,534.0
20403,453.0
20404,485.0
20405,413.0
20406,480.0
20407,441.0
20408,419.0
20409,465.0
20410,490.0
20411,609.0
20412,732.0
20413,991.0
20414,943.0
20415,741.0
20416,3080.0
20417,3226.0
20418,2807.0
20419,1529.0
20420,903.0
20421,990.0
20422,768.0
20423,657.0
20424,649.0
20425,601.0
20426,476.0
20427,525.0
20428,467.0
20429,451.0
20430,473.0
20431,448.0
20432,537.0
20433,527.0
20434,429.0
20435,470.0
20436,496.0
20437,488.0
20438,496.0
20439,507.0
20440,565.0
20441,543.0
20442,597.0
20443,616.0
20444,748.0
