ECO_ID,ECO_NAME,plant_diversity
60235.0,Yucatán dry forests,1160.0662055571506
60301.0,Bahamian pine mosaic,1140.4360618743365
60302.0,Belizian pine forests,2375.1392034250734
60303.0,Central American pine-oak forests,3176.21125917882
60304.0,Cuban pine forests,2049.6455588272115
60305.0,Hispaniolan pine forests,3258.7165509165156
60306.0,Miskito pine forests,2060.6135837762254
60307.0,Sierra de la Laguna pine-oak forests,1119.0033262113825
60308.0,Sierra Madre de Oaxaca pine-oak forests,2919.009980135222
60309.0,Sierra Madre del Sur pine-oak forests,2641.1470229928946
60310.0,Trans-Mexican Volcanic Belt pine-oak forests,2631.038925776188
60402.0,Magellanic subpolar forests,426.9249827661333
60404.0,Valdivian temperate forests,711.2176195779724
60702.0,Beni savanna,1027.1354335758322
60703.0,Campos Rupestres montane savanna,2078.5541399596245
60704.0,Cerrado,1203.255823646862
60707.0,Guianan savanna,1379.0132349011897
60708.0,Humid Chaco,933.1070974118584
60709.0,Llanos,935.2117968803508
60710.0,Uruguayan savanna,868.2807448998268
60801.0,Espinal,588.1189776958006
60802.0,Low Monte,439.94206943794563
60803.0,Humid Pampas,496.8195518377024
60805.0,Patagonian steppe,367.3478164075642
60902.0,Cuban wetlands,1544.0917217794547
60903.0,Enriquillo wetlands,2544.627412549015
60904.0,Everglades,1212.3499779228628
60905.0,Guayaquil flooded grasslands,1676.0509120789425
60906.0,Orinoco wetlands,1515.102902642075
60907.0,Pantanal,997.7015180585012
60908.0,Paraná flooded savanna,705.8422691373526
60909.0,Southern Cone Mesopotamian savanna,961.2076422339637
61001.0,Central Andean dry puna,523.9587413854358
61002.0,Central Andean puna,878.8910866579417
61003.0,Central Andean wet puna,1311.6817020906537
61004.0,Cordillera Central páramo,2119.222770063099
61005.0,Cordillera de Merida páramo,2414.651647092899
61006.0,Northern Andean páramo,2287.105702494131
61007.0,Santa Marta páramo,3129.6146974687863
61008.0,Southern Andean steppe,606.1245404515901
61010.0,High Monte,906.7952960918611
61201.0,Chilean matorral,642.3608898423787
61301.0,Araya and Paria xeric scrub,2003.7090632167967
61303.0,Atacama desert,425.8658100543245
61304.0,Caatinga,1102.3395737772414
61305.0,Caribbean shrublands,1843.1879948847456
61306.0,Cuban cactus scrub,2242.337080470012
61307.0,Galápagos Islands scrubland mosaic,1265.889227528136
61308.0,Guajira-Barranquilla xeric scrub,1190.5189390284327
61309.0,La Costa xeric shrublands,1377.124510707183
61312.0,Motagua Valley thornscrub,3673.7054752127115
61313.0,Paraguana xeric scrub,1136.900827272941
61314.0,San Lucan xeric scrub,925.9100507003802
61315.0,Sechura desert,878.6288897186024
61316.0,Tehuacán Valley matorral,2831.348080503545
61401.0,Amazon-Orinoco-Southern Caribbean mangroves,1294.98634708451
61402.0,Bahamian-Antillean mangroves,1527.4172348066827
61403.0,Mesoamerican Gulf-Caribbean mangroves,1643.8649302330884
61404.0,Northern Mesoamerican Pacific mangroves,1100.0781353275734
61405.0,South American Pacific mangroves,1764.4478518835228
61406.0,Southern Atlantic mangroves,1993.4927372551278
61407.0,Southern Mesoamerican Pacific mangroves,2341.8815774954783
70101.0,Carolines tropical moist forests,1584.0
70105.0,Fiji tropical moist forests,2279.4539009407686
70106.0,Hawaii tropical moist forests,1804.0297924470246
70110.0,Palau tropical moist forests,1462.0
70111.0,Rapa Nui subtropical broadleaf forests,620.0
70201.0,Fiji tropical dry forests,2303.305057488157
70202.0,Hawaii tropical dry forests,1813.28573381343
70203.0,Marianas tropical dry forests,1729.6783622478886
70701.0,Hawaii tropical high shrublands,1978.9554065274378
70702.0,Hawaii tropical low shrublands,1426.9662928009284
80101.0,Guizhou Plateau broadleaf and mixed forests,1951.055795350899
80102.0,Yunnan Plateau subtropical evergreen forests,2340.726603684808
80401.0,Appenine deciduous montane forests,2136.546386420236
80402.0,Atlantic mixed forests,1215.5647624030862
80403.0,Azores temperate mixed forests,2092.3269355056304
80404.0,Balkan mixed forests,1698.1863412245973
80405.0,Baltic mixed forests,1114.2544209091755
80406.0,Cantabrian mixed forests,1899.8238332292042
80407.0,Caspian Hyrcanian mixed forests,1514.4278151879043
80408.0,Caucasus mixed forests,1534.7908763038263
80409.0,Celtic broadleaf forests,1060.064900580188
80410.0,Central Anatolian steppe and woodlands,1138.9281119078164
80411.0,Central China loess plateau mixed forests,1182.50833371607
80412.0,Central European mixed forests,1059.0267816614687
80413.0,Central Korean deciduous forests,1387.2237470363755
80414.0,Changbai Mountains mixed forests,1225.3435029821594
80415.0,Changjiang Plain evergreen forests,1832.26466338476
80416.0,Crimean Submediterranean forest complex,1384.2942781672023
80417.0,Daba Mountains evergreen forests,1798.6636597322617
80418.0,Dinaric Mountains mixed forests,1790.5950207554595
80419.0,East European forest steppe,857.8351337243181
80420.0,Eastern Anatolian deciduous forests,1347.0531704734901
80421.0,English Lowlands beech forests,1203.635437947181
80422.0,Euxine-Colchic broadleaf forests,1755.9310131439556
80423.0,Hokkaido deciduous forests,1233.6450016428066
80424.0,Huang He Plain mixed forests,1297.7351076865996
80425.0,Madeira evergreen forests,2376.0
80426.0,Manchurian mixed forests,942.1535751795082
80427.0,Nihonkai evergreen forests,1558.8448038893673
80428.0,Nihonkai montane deciduous forests,1481.5838428863817
80429.0,North Atlantic moist mixed forests,910.2117606563415
80430.0,Northeast China Plain deciduous forests,863.7869430508415
80431.0,Pannonian mixed forests,1619.959899490803
80432.0,Po Basin mixed forests,1840.3607305226903
80433.0,Pyrenees conifer and mixed forests,1896.8057831744131
80434.0,Qin Ling Mountains deciduous forests,1625.6811484307377
80435.0,Rodope montane mixed forests,1930.881244375292
80436.0,Sarmatic mixed forests,807.1626404547696
80437.0,Sichuan Basin evergreen broadleaf forests,1773.6512122565562
80438.0,South Sakhalin-Kurile mixed forests,788.0765022124681
80439.0,Southern Korea evergreen forests,1485.9576491387918
80440.0,Taiheiyo evergreen forests,1687.5181182222038
80441.0,Taiheiyo montane deciduous forests,1665.2861437153406
80442.0,Tarim Basin deciduous forests and steppe,298.44308070281244
80443.0,Ussuri broadleaf and mixed forests,1024.2539779797414
80444.0,Western Siberian hemiboreal forests,749.7677108036552
80445.0,Western European broadleaf forests,1451.4170415532167
80446.0,Zagros Mountains forest steppe,971.1025772949322
80501.0,Alps conifer and mixed forests,1841.2766476570894
80502.0,Altai montane forest and forest steppe,891.9963962090962
80503.0,Caledon conifer forests,990.0113511743801
80504.0,Carpathian montane forests,1627.8812683575186
80505.0,Da Hinggan-Dzhagdy Mountains conifer forests,709.1522005316365
80506.0,East Afghan montane conifer forests,1040.7028487907776
80507.0,Elburz Range forest steppe,1166.9962789327474
80508.0,Helanshan montane conifer forests,743.5357134045753
80509.0,Hengduan Mountains subalpine conifer forests,1633.3749307343724
80510.0,Hokkaido montane conifer forests,1180.80604118078
80511.0,Honshu alpine conifer forests,1567.143820223422
80512.0,Khangai Mountains conifer forests,635.4024365065258
80513.0,Mediterranean conifer and mixed forests,1786.041739005322
80514.0,Northeastern Himalayan subalpine conifer forests,1318.9845431069716
80515.0,Northern Anatolian conifer and deciduous forests,1560.0089997433613
80516.0,Nujiang Langcang Gorge alpine conifer and mixed forests,1451.40113680664
80517.0,Qilian Mountains conifer forests,1274.66339485139
80518.0,Qionglai-Minshan conifer forests,1760.6301898983777
80519.0,Sayan montane conifer forests,826.3189079500265
80520.0,Scandinavian coastal conifer forests,714.7761869990604
80521.0,Tian Shan montane conifer forests,1188.0688092690839
80601.0,East Siberian taiga,532.5556542011223
80602.0,Iceland boreal birch forests and alpine tundra,412.5726377942689
80603.0,Kamchatka-Kurile meadows and sparse forests,672.2337048927275
80604.0,Kamchatka-Kurile taiga,785.158382254265
80605.0,Northeast Siberian taiga,459.03364695024095
80606.0,Okhotsk-Manchurian taiga,814.5094036972353
80607.0,Sakhalin Island taiga,730.6743015599244
80608.0,Scandinavian and Russian taiga,686.9752318603994
80609.0,Trans-Baikal conifer forests,781.7162047874641
80610.0,Ural montane forests and tundra,820.5890967347162
80611.0,West Siberian taiga,633.7336601062887
80801.0,Alai-Western Tian Shan steppe,798.0425316195896
80802.0,Altai steppe and semi-desert,947.664437679117
80803.0,Central Anatolian steppe,933.1726358765417
80804.0,Daurian forest steppe,695.7895164551965
80805.0,Eastern Anatolian montane steppe,1268.1607277733367
80806.0,Emin Valley steppe,1000.1454016234594
80807.0,Faroe Islands boreal grasslands,484.90856557566684
80808.0,Gissaro-Alai open woodlands,1165.4638920975694
80809.0,Kazakh forest steppe,751.5844669627794
80810.0,Kazakh steppe,648.651271157566
80811.0,Kazakh upland,705.6226145362913
80812.0,Middle East steppe,788.7964729132663
80813.0,Mongolian-Manchurian grassland,668.3318844647576
80814.0,Pontic steppe,851.8531649983302
80815.0,Sayan Intermontane steppe,830.4410055333911
80816.0,Selenge-Orkhon forest steppe,694.9410599249136
80817.0,South Siberian forest steppe,755.143047897378
80818.0,Tian Shan foothill arid steppe,1183.865680269596
80901.0,Amur meadow steppe,851.6079634658299
80902.0,Bohai Sea saline meadow,1096.5647933392258
80903.0,Nenjiang River grassland,654.5470398012327
80904.0,Nile Delta flooded savanna,570.028253560967
80905.0,Saharan halophytics,450.9099891223413
80906.0,Tigris-Euphrates alluvial salt marsh,525.6546098070393
80907.0,Suiphun-Khanka meadows and forest meadows,991.4053335459683
80908.0,Yellow Sea saline meadow,1286.419187240647
81001.0,Altai alpine meadow and tundra,932.2302473116246
81002.0,Central Tibetan Plateau alpine steppe,571.7707471252903
81003.0,Eastern Himalayan alpine shrub and meadows,1360.320042891319
81004.0,Ghorat-Hazarajat alpine meadow,891.8875108642305
81005.0,Hindu Kush alpine meadow,975.538517830087
81006.0,Karakoram-West Tibetan Plateau alpine steppe,666.549755382556
81007.0,Khangai Mountains alpine meadow,668.8030083370658
81008.0,Kopet Dag woodlands and forest steppe,818.8522745206608
81009.0,Kuh Rud and Eastern Iran montane woodlands,590.6913857693753
81010.0,Mediterranean High Atlas juniper steppe,1444.668742712227
81011.0,North Tibetan Plateau-Kunlun Mountains alpine desert,387.8733667259092
81012.0,Northwestern Himalayan alpine shrub and meadows,993.6709117302984
81013.0,Ordos Plateau steppe,821.7800208116066
81014.0,Pamir alpine desert and tundra,723.1295250150232
81015.0,Qilian Mountains subalpine meadows,735.5531689440033
81016.0,Sayan Alpine meadows and tundra,814.187187423478
81017.0,Southeast Tibet shrublands and meadows,1119.3300811109216
81018.0,Sulaiman Range alpine meadows,895.3075345592955
81019.0,Tian Shan montane steppe and meadows,1021.2122789677434
81020.0,Tibetan Plateau alpine shrublands and meadows,690.7291871965408
81021.0,Western Himalayan alpine shrub and Meadows,1170.3857235326273
81022.0,Yarlung Tsangpo arid steppe,961.2172814385417
81101.0,Arctic desert,111.15054666694977
81102.0,Bering tundra,558.1042455850609
81103.0,Cherskii-Kolyma mountain tundra,455.59774987055613
81104.0,Chukchi Peninsula tundra,395.218395707815
81105.0,Kamchatka Mountain tundra and forest tundra,690.0208873803107
81106.0,Kola Peninsula tundra,500.29511103180437
81107.0,Northeast Siberian coastal tundra,330.72115416978585
81108.0,Northwest Russian-Novaya Zemlya tundra,420.99652251858356
81109.0,Novosibirsk Islands arctic desert,203.03462243136912
81110.0,Scandinavian Montane Birch forest and grasslands,696.19806450662
81111.0,Taimyr-Central Siberian tundra,297.82920288519745
81112.0,Trans-Baikal Bald Mountain tundra,616.0766900547646
81113.0,Wrangel Island arctic desert,231.0
81114.0,Yamal-Gydan tundra,318.5725968631477
81201.0,Aegean and Western Turkey sclerophyllous and mixed forests,1886.9684954201873
81202.0,Anatolian conifer and deciduous mixed forests,1624.7126860308265
81203.0,Canary Islands dry woodlands and forests,1690.9030041452515
81204.0,Corsican montane broadleaf and mixed forests,2243.0
81205.0,Crete Mediterranean forests,2197.0
81206.0,Cyprus Mediterranean forests,1904.0
81207.0,Eastern Mediterranean conifer-sclerophyllous-broadleaf forests,1318.4673114820448
81208.0,Iberian conifer forests,1582.4201819447032
81209.0,Iberian sclerophyllous and semi-deciduous forests,1571.9952186488981
81210.0,Illyrian deciduous forests,2133.710318322187
81211.0,Italian sclerophyllous and semi-deciduous forests,2011.9012616749635
81212.0,Mediterranean acacia-argania dry woodlands and succulent thickets,1215.9729183487461
81213.0,Mediterranean dry woodlands and steppe,902.8056281477975
81214.0,Mediterranean woodlands and forests,1407.9404612031076
81215.0,Northeastern Spain and Southern France Mediterranean forests,1826.9856576167815
81216.0,Northwest Iberian montane forests,1740.267263716731
81217.0,Pindus Mountains mixed forests,2171.024374095897
81218.0,South Appenine mixed montane forests,2229.6832052040254
81219.0,Southeastern Iberian shrubs and woodlands,1498.7049534455348
81220.0,Southern Anatolian montane conifer and deciduous forests,1748.7990894261684
81221.0,Southwest Iberian Mediterranean sclerophyllous and mixed forests,1665.5957280491575
81222.0,Tyrrhenian-Adriatic Sclerophyllous and mixed forests,1957.8881373679026
81301.0,Afghan Mountains semi-desert,907.705472195555
81302.0,Alashan Plateau semi-desert,490.8018612348327
81303.0,Arabian Desert and East Sahero-Arabian xeric shrublands,331.0656018747869
81304.0,Atlantic coastal desert,288.67951510732985
81305.0,Azerbaijan shrub desert and steppe,1271.1351484508612
81306.0,Badghyz and Karabil semi-desert,675.2162884917458
81307.0,Baluchistan xeric woodlands,889.1203687186926
81308.0,Caspian lowland desert,557.2771632019861
81309.0,Central Afghan Mountains xeric woodlands,805.0122122444293
81310.0,Central Asian northern desert,562.2351979628534
81311.0,Central Asian riparian woodlands,517.6650216130747
81312.0,Central Asian southern desert,410.79570780747906
81313.0,Central Persian desert basins,597.5149612947598
81314.0,Eastern Gobi desert steppe,569.9507148653028
81315.0,Gobi Lakes Valley desert steppe,617.3980897336426
81316.0,Great Lakes Basin desert steppe,701.8712860123144
81317.0,Junggar Basin semi-desert,771.0056199437364
81318.0,Kazakh semi-desert,622.188470593062
81319.0,Kopet Dag semi-desert,666.3501864611513
81320.0,Mesopotamian shrub desert,500.84584676537264
81321.0,North Saharan steppe and woodlands,365.3645724775068
81322.0,Paropamisus xeric woodlands,939.0667172344637
81323.0,Persian Gulf desert and semi-desert,333.2310781725349
81324.0,Qaidam Basin semi-desert,555.4545642304026
81325.0,Red Sea Nubo-Sindian tropical desert and semi-desert,382.6538863056322
81326.0,Registan-North Pakistan sandy desert,416.58064887586255
81327.0,Sahara desert,295.6577689953689
81328.0,South Iran Nubo-Sindian desert and semi-desert,607.1048500191522
81329.0,South Saharan steppe and woodlands,276.51355010057256
81330.0,Taklimakan desert,471.9176357740451
81331.0,Tibesti-Jebel Uweinat montane xeric woodlands,493.48020287966995
81332.0,West Saharan montane xeric woodlands,369.3534947168544
81333.0,Red Sea coastal desert,444.3338975515547
